sentence,label
"En outre , des informations sur les secteurs d' activité , les concurrents et les perspectives d' avenir sont fournies .",1
"En outre , la société utilisera les solutions pour automatiser la préparation des états financiers conformément à la norme IFRS .",1
Affecto participe au programme de développement du système de retraite norvégien depuis 2007.,1
"Affecto fournira une nouvelle solution d' entrepôt de données et de rapport EFI , un système de notation comportementale pour les processus de décision opérationnelle et la migration des données des anciens systèmes jusqu' au nouveau système EFI .",1
AffectoGenimap construit des solutions informatiques hautement personnalisées pour ses clients en Finlande et dans les pays baltes .,1
"Après le 1er avril 2007, Cencorp n'aura pas d'employés sur le territoire .",1
"Après avoir acheté Eukor Car Car Car Car Carsers 50 pour cent de participation , Grimaldi Group est maintenant le seul propriétaire du roll-on suédois , roll-off port de Wallhamn .",1
"Après la restructuration , la capacité moyenne des machines à papier d' UPM en Europe sera de 320 000 tonnes ( 350 000 tonnes courtes ) de papier de magazine enduit et de 420 000 tonnes ( 460 000 tonnes courtes ) de papier fin enduit .",1
"Après l' opération , M-real sera propriétaire de 30 % de Metsa-Botnia et d' UPM -- 17 % .",1
"Après l' opération , Tikkurila n' a pas d' opérations liées aux revêtements en poudre .",1
Ahlstrom Corporation STOCK EXCHANGE ANNONCE 23.4.2007 Ahlstrom Corporation publiera ses résultats financiers du premier trimestre 2007 le vendredi 27 avril 2007 vers 8h30 heure de Finlande .,1
"AHMS offrira également des services de conseil en projets hôteliers , de gestion , de Brand Franchise , de formation et de vente et de marketing à l'échelle de l'Inde .",1
"Aktia prévoit que l' inflation de la Finlande sera de 1,1 % en 2010 .",1
Aldata a noté que son approche de la chaîne d'approvisionnement vocale permet à VDW de s'intégrer aux systèmes de gestion des entrepôts.,1
"Aldata Solution Oyj Stock Exchange Release 11 août 2006 , à 11h00 ALDATA SHARES SUBCRIBÉS POUR LES OPTIONS DE STOCK DE 2003 Un total de 95 000 nouvelles actions d' Aldata Solution Oyj ont été souscrites avec les options de stock de 2003A de la société .",1
"ALEXANDRIA , Va. , 19 décembre -- Le brevet américain no 7 853 620 , délivré le 14 décembre , a été attribué à Nokia Corp. ( Espoo , Finlande ) .",1
"ALEXANDRIA , Va. , le 9 janvier -- États-Unis Le brevet no 7 862 685 , délivré le 4 janvier , a été attribué à Kemira Chemicals Inc. ( Marietta , Ga. ) .",1
"ALEXANDRIA , Va. , 15 mars -- Jaakko Vilo de Turku , Finlande , a développé un panel de presse .",1
"ALEXANDRIA , Va. , 23 mai -- Matti Harkonen et Pentti Sipponen , tous deux d'Espoo , Finlande , Osmo Suovaniemi d'Helsinki , Finlande , et Tapani Tiusanen de Vantaa , Finlande , ont développé un dispositif de presse web papier .",1
"ALEXANDRIA , Va. , 23 octobre -- Hans-Otto Scheck d'Espoo , Finlande , a développé une méthode d'identification des unités radio à distance dans un système de communication .",1
"ALEXANDRIA , Va. , 6 octobre -- États-Unis Le brevet no 7 804 288 , délivré le 28 septembre , a été attribué à Vacon Oyj ( Vaasa , Finlande ) .",1
"Alma Media Corporation Communiqué de presse 15 mars 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BOUTING PAR SUOMEN PAIKALLISSANOMAT Deux journaux locaux , Tyrvaan Sanomat et Paikallissanomat , apparaissant à Sastamala et ses municipalités voisines , doivent être achetés par Suomen Paikallissanomat Oy .",1
Alma Media Corporation COMMUNIQUÉ DE PRESSE 25 mars 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED Les activités de Tyrv+ñ+ñn Sanomat Oy seront transférées à Suomen Paikallissanomat Oy .,1
"Aussi en Lettonie , nous agissons en tant que partenaire pour les clients de boulangerie dans la production et le développement de produits .",1
"Au total CapMan emploie environ 150 personnes à Helsinki , Stockholm , Copenhague , Oslo , Moscou et Luxembourg .",1
"Altona a déclaré que la société privée du président d'Altona Kevin Maloney , Tulla Resources , prendrait son plein droit .",1
"Une acquisition de TeliaSonera serait la plus importante de France Telecom depuis son achat en 2000 d'Orange plc pour 27,8 milliards ( 55,1 milliards de dollars ) et créerait la quatrième société de télécommunications au monde derrière AT&T Inc. , Verizon Communications Inc. et NTT Corp. du Japon .",1
"Un paiement à la source pouvant atteindre 4,0 millions d' euros ( 5,3 millions de dollars ) peut également être payé en fonction des résultats financiers d' Intellibis en 2007 .",1
Une loi de l' UE sur cette question peut être introduite vers 2010 .,1
Une autre entreprise Air Liquide a été exemptée parce qu'elle a quitté le marché en 1998 .,1
"Les appartements de YIT Home peuvent être achetés dans 5 régions de Russie , où les filiales YIT exercent leurs activités : Moscou et la région de Moscou , Saint-Pétersbourg , Ekaterinburg , Kazan et Rostov-on-Don .",1
Arena Partners Oy est une société de développement pour le commerce électronique.,1
"Comme condition à l'accord , Savcor Alfa doit avoir acheté les activités commerciales de Photonium et Akseli Lahtinen Inc. avant l'accord .",1
"À compter du 2 juillet 2007 , les segments de plafonnement du marché seront mis à jour en fonction du prix moyen en mai 2007 .",1
"Dans le cadre de l' accord , Aspocomp donnera également à Meadville une tranche de 10 pct d' une filiale opérant à Oulu , en Finlande .",1
"Dans le cadre de la réorganisation , Kauko-Telko Ltd sera divisé en Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd et Kaukomarkkinat Ltd .",1
La structure du groupe et les activités commerciales d' Aspo sont continuellement développées sans calendriers prédéfinis .,1
Aspo sert des clients exigeants d'affaires à affaires .,1
"Aspocomp a dit qu'il va tourner ses unités chinoises et indiennes, et certains équipements de son usine de Salo en Finlande, en une nouvelle unité , la plupart d'entre eux seront ensuite vendus à Meadville coté à Hong Kong .",1
"À un moment donné , elle s' étendra également à l' Iran et à l' Iraq .",1
"À la fin de la semaine dernière , Protalix BioTherapeutics Inc ( AMEX : PLX ) a publié un prospectus pour une première offre sur AMEX d' environ 5 % de son capital social .",1
"À la fin du mois de mars 2009 , les prêts de la société s' élevaient à 10,113 millions d' euros .",1
"Actuellement , il y a environ 20 bureaux de vente de Vianor en Russie .",1
"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",1
"Basé sur la conception des combinés précédents , le Nokia E72 et Nokia E63 ce modèle basé sur Symbian est promis d'offrir un accès direct à plus de 90 pour cent des courriels d'entreprise dans le monde par Mail for Exchange et IBM Lotus Notes Traveler .",1
Basware Business Transactions Service permet au client de recevoir et d'envoyer des factures en format électronique .,1
Basware finance l'acquisition avec un prêt bancaire .,1
"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching et BasWare KPI Reporting Tool font partie de la suite de produits de BasWare's Enterprise Purchase to Pay .",1
"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching et BasWare KPI Reporting Tool font partie de la suite de solutions d'achat à paiement d'entreprise de BasWare .",1
Benefon transformera l'unité Salo en une unité B2B et établira une unité B2C au Royaume-Uni .,1
"Berling Capital , Umo Capital et Veikko Laine sont les principaux actionnaires d' Amanda Capital .",1
Bluewin Security est disponible sous forme d'abonnement mensuel.,1
"Blyk lance son premier marché au Royaume-Uni à la mi-2007 , avec d' autres marchés à suivre .",1
"Body ES Vostok détient également des participations dans des sociétés de vente d' électricité MosenergosbytBody ( RTS : MSSB ) ( 50,9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48,36 % ) et Tambov Power Sales Company ( RTS : TASB ) ( 49,01 % ) , l' ensemble de Body qu' elle a reçu du solde de distribution .",1
Les deux sources ont déclaré que Nokia dévoilerait son nouveau code téléphonique appelé `` Tube '' le 2 octobre lors d'un événement analyste et médiatique à Londres.,1
"Byline : Tim Moran Le géant du téléphone cellulaire Nokia Corp. offre 8,1 milliards de dollars pour le fournisseur de cartes numériques NAVTEQ Corp. , de Chicago.",1
La base de fonds propres et la mesure de l' adéquation des fonds propres sont basées sur les approches de Bâle II .,1
"CapMan , avec des bureaux à Helsinki , Stockholm , Copenhague et Oslo , gère le rachat nordique , la mezzanine , la technologie , les sciences de la vie et les fonds immobiliers avec environ 2 .6 milliards d' euros en capital total .",1
"Le premier fonds immobilier de CapMan , doté d' une capacité d' investissement totale de ( 500 millions d' euros ) et fermé en juin 2005 , a investi dans des propriétés commerciales dans la zone métropolitaine d' Helsinki .",1
"Cardona ralentit son véhicule, tourne autour et retourne à l'intersection, où elle appelle le 911.",1
"Cencorp se concentrerait sur le développement , la fabrication et la commercialisation de produits standard pour l'automatisation de la production .",1
Les modifications apportées aux modèles tels qu'ils ont été construits à partir de la conception ont été communiquées aux sous-traitants pour les intégrer dans le processus de fabrication de l'acier et du GRC.,1
Choisissez parmi un compte à rebours géant avec la tête rouge ou la truite arc-en-ciel -- ou le col de l'ombre géant de couleur perche .,1
La clôture de cette transaction a eu lieu aujourd' hui .,1
"Cohen & Steers , Inc. : 5 534 530 actions représentant 4,985 % du capital social et des droits de vote .",1
"Cohen & Steers , Inc. : 5 534 626 actions représentant 4,985 % du capital social et des droits de vote .",1
com et peut-être aussi par photo-msn .,1
"Les entreprises évaluées dans le rapport comprennent Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , et Websens .",1
COMPTEL CORPORATION Sami Ervio Président-directeur général Distribution : NASDAQ OMX Helsinki Médias majeurs Les solutions Comptel Dynamic OSS permettent aux fournisseurs de services de télécommunications de fournir des services de manière flexible et efficace.,1
Les services de connectivité comprennent la numérisation et la saisie externalisées qui transfèrent les factures papier en format électronique et Basware Business Transactions Service permet au client de recevoir et d'envoyer les factures en format électronique.,1
La consommation devrait augmenter d' environ 2 % .,2
"Pays : , Finlande Secteur : Construction-Immobilier Objectif : Pohjolan Design-Talo Oy Acheteur : CapMan Oyj Vendeur : Ruukki Group Oyj Taille de l'offre en USD : 102,6 m Type : Divestement Statut : D'accord",1
"Pays : , Suisse Secteur : Pharmaceutique Cible : Synosia Therapeutics Holding AG Acheteur : Biotie Therapies Corp Taille de l'offre : 129,4 m Type : Acquisition d'entreprise Financement : Tout-stock Statut : Fermé",1
Pays : ; Allemagne Secteur : Construction-Immobilier ; Machinerie-Ingénierie Objectif : Caverion GmbH Acheteur : YIT Oyj Taille de l'offre en USD : 90.3 m Type : Acquisition d'entreprise Statut : D'accord,1
"Cramo est une société de services spécialisée dans la location de machines et d'équipements de construction et de services liés à la location, ainsi que la location et la vente d'espaces modulaires.",1
"Cramo Plc est une société de services spécialisée dans la location de machines et d'équipements de construction et de services liés à la location, ainsi que la location et la vente d'espaces modulaires.",1
crédit 20 novembre 2009 - La société finlandaise de technologie du verre Glaston Oyj Abp ( HEL : GLA1V ) a déclaré aujourd' hui avoir conclu un accord de mécanisme de crédit renouvelable de 74 millions d' euros avec ses banques centrales .,2
"CS Cabot exporte 55 % de sa production principalement vers les usines Goodyear , Bridgestone et Michelin en Pologne , ainsi que vers le Michelin ou l'Italie de l'Allemagne Pirelli à travers le centre logistique de l'entreprise à Paris , Stefan a déclaré .",1
"Actuellement , l' usine fonctionne à pleine capacité .",1
"Danske Bank est la plus grande banque du Danemark avec 3,5 millions de clients .",1
Les décisions doivent être prises le plus rapidement possible .,1
Les livraisons par Outotec se dérouleront sur 30 mois.,1
"Les livraisons de Nokia 1112 , Nokia 2310 et Nokia 2610 devraient commencer au deuxième trimestre de 2006 .",1
La livraison est prévue au second semestre 2011.,1
"TomTom, basé à Den Bosch, est le plus grand fabricant d'appareils de navigation automobile en Europe, tandis que Garmin, basé aux îles Caïmanes, est plus grand aux États-Unis et dans l'ensemble.",1
"En fonction de la situation du marché , ces projets sont vendus au bout d' un à trois ans après leur achèvement .",1
"En raison de la bière Pirkka , Olvi 's brasserie à Iisalmi se déplace à 7 jours , 24 heures sur 24 postes de travail .",1
"Pendant le rassemblement , qui a été autorisé par l'administration de la ville , un fonctionnaire du consulat est sorti aux travailleurs , leur a parlé et a pris une lettre d'eux .",1
Etfore a décidé de créer une société pour les affaires de véhicules électriques ( EV ) en Chine .,1
"Elcoteq Dongguan a été créé en 1999 dans le district de Nancheng de Dongguan, en Chine, et est l'une des quatre usines de fabrication de volume Elcoteq dans la région Asie-Pacifique.",1
Elcoteq SE Annonce de bourse 4 février 2009 à 10 heures ( EET ) Elcoteq publiera son bulletin des états financiers 2008 le mercredi 11 février à 9 heures ( EET ) .,1
La consommation d'électricité augmente avec des fréquences plus élevées.,1
Elisa a chargé Poyry Telecom Oy de la Finlande de réaliser une étude de réception dans certaines des plus grandes villes d'Estonie en dehors de Tallinn.,1
"Ailleurs , la tendance est vers des emballages plus développés qu'auparavant .",1
"Le matériel sera fabriqué dans l' atelier de Vaahto à Hollola , en Finlande , et devrait être expédié au cours du premier trimestre de 2009 .",1
"Eriikka S+Âderstr+Âm a précédemment occupé plusieurs postes en finance et contrôle chez Nokia Networks, y compris en tant que contrôleur de groupe d'affaires et en tant que contrôleur d'entreprise chez Nokia Siemens Networks .",1
"Le ministre estonien de l'Agriculture Helir-Valdor Seeder se trouve en Finlande pour une visite de deux jours , au cours de laquelle il rencontrera son homologue finlandais Sirkka-Liisa Anttila .",1
220 millions d' euros de la contrepartie de la transaction ont été versés sous la forme de bons du vendeur portant intérêt sur quatre ans .,1
"Doté de l'interface utilisateur S60 , ce modèle de 135 grammes est également livré avec un écran VGA de 2,4 pouces quart et 100 mégaoctets de mémoire interne , extensible à travers la fente numérique Micro Secure .",1
Les entreprises d'alimentation animale Suomen Rehu et Raisio n'importent pas d'aliments pour les OGM.,1
"Les facteurs financiers , stratégiques et opérationnels sont pris en compte .",1
Les détails financiers n' ont pas été communiqués .,1
Les données financières n'ont pas été divulguées .,1
Les termes financiers n' ont pas été divulgués .,1
Les termes financiers n'ont pas été divulgués .,1
"La Finlande 's Technopolis prévoit de mettre en circulation la première section d'un technopark à Saint-Pétersbourg à la fin de 2008 , Kari Mikkonen , vice-président de Technopolis , a déclaré aux journalistes à Helsinki .",1
"Le 11 octobre 2006, le distributeur finlandais de drogues et grossiste Oriola-KD Oyj a déclaré qu'elle avait nommé Anne Kariniemi vice-présidente de son département Logistique et Sourcing au 15 janvier 2007.",1
"Incap Oyj a déclaré le 3 janvier 2008 qu' elle a vendu ses installations de fabrication à Helsinki à la société immobilière locale Sponda Oyj pour 5,3 millions d' euros ( 7,8 millions de dollars ) .",1
La société d' investissement finlandaise Neomarkka est le principal propriétaire du successeur de Kuitu Finland .,1
"L' investisseur immobilier finlandais Sponda a déclaré avoir convenu d' une facilité de crédit de 100 mln eur , de cinq ans mln avec Swedbank et de 50 mln eur , de sept ans avec OKO Bank .",1
"L' éditeur finlandais Alma Media ( HEL : ALN1V ) a déclaré mercredi qu' il avait décidé de prolonger son appel d' offres obligatoire en faveur du groupe de médias Talentum ( HEL : TTM1V ) , qui a commencé le 19 août , jusqu' au 16 novembre .",1
La société immobilière finlandaise Sponda Oyj a déclaré le 11 avril 2008 qu'elle allait construire Vuosaari Harbour Service Center au port d'Helsinki.,1
First Industrial cherchera la désignation LEED pour le nouveau bâtiment d'Ontor et un centre de distribution spéculative de 282 000 pieds carrés à First Park Lakeville.,1
"Après le déménagement , la détention de Stora Enso dans NewPage restera inchangée .",1
"À la suite de l' enregistrement , le capital social de Biotie s' élève à 52 556 678,10 EUR .",1
Les marchés des services alimentaires et des biens de consommation sont desservis par environ 13 000 personnes dans 54 unités manufacturières et plusieurs bureaux de vente dans 33 pays .,1
"Pour les nouvelles actions souscrites avec des options d' actions , tous les droits des actionnaires commencent à compter de la date à laquelle ils sont inscrits au registre du commerce .",1
"Fortum s' attend à ce que ses dépenses en capital annuelles au cours des quatre à cinq prochaines années se situent dans une fourchette de 0,8 à 1,2 milliard d' euros , comme annoncé précédemment .",1
"Fortum avait l' intention de dépenser autant que ( EURO ) 2,7 milliards pour devenir le seul propriétaire de TGK-10 .",1
"Fortum détient 90,2 pct du capital social et 94,4 pct des droits de vote de la société , qu' elle envisage maintenant de radier de la Bourse de Varsovie .",1
"Fondée en 1985 , la clientèle de Quatrocon se compose de constructeurs du secteur public , d' entreprises commerciales centrales et de grandes entreprises de construction .",1
"F-Secure Internet Security 2010 est un service de sécurité pour surfer sur le web , la banque et le shopping en ligne , le courrier électronique et d' autres activités en ligne .",1
"F-Secure a rapporté que : - Le premier semestre de 2008 a vu un nombre croissant d'attaques ciblées de logiciels malveillants sur des particuliers , des entreprises , et des organisations .",1
"Glaston 's propre unité de traitement de verre , Tamplass Glass Processing , est un fabricant de produits de verre de sécurité de haute qualité , et fonctionne en Finlande .",1
"Glaston 's propre unité de traitement de verre , Tamplass Glass Processing , est un fabricant de produits de verre de sécurité de haute qualité opérant en Finlande .",1
"Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review est une entreprise en profondeur , analyse financière de Pohjola Bank plc .",1
Il est comptable agréé en Colombie-Britannique et en Alberta ainsi qu'un comptable public agréé dans l'État de Washington.,1
Il a rejoint Rautakirja en 1997 pour diriger l'un de ses quatre secteurs d'activité et a pris le poste de président-directeur général en 2001.,1
"Helsinki 19 mai 2010 - La société finlandaise Lemminkainen Oyj ( HEL : LEM1S ) a déclaré aujourd'hui qu'elle va construire un immeuble de bureaux à Toolonlahti dans le centre-ville d'Helsinki , sans divulguer de détails financiers .",1
Son dernier poste dans Nokia Siemens Networks était à la tête de Business Human Resources NSN global IT .,1
Son poste actuel est le directeur des grands magasins internationaux de Stockmann.,1
Son travail chez NetApp comprenait un repositionnement stratégique de la marque dans la catégorie et une relance mondiale majeure.,1
Honkarakenne a également décidé hier de vendre 88 500 de ses actions de la série B à des membres du personnel clés pour 2 .9 EUR par action.,1
"Honkarakenne a également décidé hier de vendre 88 500 de ses actions de la série B à des membres du personnel clés pour 2,90 EUR par action.",1
hu offrira une nouvelle réduction comprise entre 25 % et 50 % sur certains livres .,1
"Si nécessaire , elle fournit également des informations complémentaires sur les liaisons ferries et les hôtels .",1
"Igor et Oleg Yankov , qui gèrent actuellement Moron et Vitim , conserveront la participation de 25 % pour l'instant .",1
Les données d'image produites par le navigateur sur le serveur de téléphone sont converties en une image bitmapper qui est envoyée au combiné pour l'affichage. '',1
La mise en œuvre du projet sera réalisée par la société finlandaise YIT en association avec le fonds d' investissement Evli Property Investment Russia ( EPI ) .,1
"En 2006 , 452 millions de tonnes de CO2 de l' UCE ( EU Allowance ; crédits d' émissions dans l' UE ) ont été échangées avec une valeur de marché sous-jacente d' environ .",1
En 2007 Talentum publiera trois rapports intérimaires - T1 ( janvier - mars ) le vendredi 27 avril 2007 - T2 ( avril - juin ) le vendredi 20 juillet 2007 - T3 ( juillet - septembre ) le vendredi 26 octobre 2007 .,1
"En 2008 , l' industrie sidérurgique représentait 64 pour cent des volumes de fret transportés , tandis que l' industrie de l' énergie représentait 28 pour cent et les autres industries 8 pour cent .",1
"Dans une lettre adressée au ministre des Affaires économiques , la compagnie maritime estonienne Tallink , dont la liste figure sur la liste , demande que l' autorisation soit accordée pour une réduction de 15 % des droits portuaires en 2010 .",1
"Dans une interview récente avec le Financial Times ( FT ) , le président du conseil d' administration de Sampo, Bjorn Wahlroos , a déclaré que si P&C était certainement à vendre et le prix avait été fixé à 85 milliards de SEK , confirmant les déclarations antérieures .",1
"Dans une sortie le 28 octobre, Peab a déclaré que les deux entreprises continueront à être menées sous les marques Cliffton et Stockholm Entreprenad , tous deux faisant partie du groupe Peab .",1
"En outre , les MID sont toujours en ligne et permettent une navigation complète sur Internet .",1
"En outre , le contrat prévoit la modification de l' usine de traitement des effluents de Follum .",1
"Dans sa position actuelle , Manty travaille depuis 1996 .",1
"Dans les états financiers du premier trimestre 2010 , Tikkurila est comptabilisée sous la rubrique « Opérations abandonnées » .",1
"Au quatrième trimestre de 2006 , OKO Banks s' attend à ce que l' environnement opérationnel des services bancaires et d' investissement reste similaire à celui de janvier-septembre 2006 .",1
"Entre-temps, les fonctions du PDG seront assumées par Seppo Rantakari, Directeur Général adjoint d'Ototec.",1
"Dans l'usine de frittage, le calcaire et la brise de coke sont mélangés avec le concentré de minerai de fer et frittés sous forme de boulettes ou d'agglomérés pour être utilisés dans les hauts fourneaux comme matière première pour la fabrication du fer.",1
"De cette manière , le point de départ de l' industrie a été les besoins des consommateurs .",1
"Au total , plus de 3000 caméras de surveillance seront manipulées et gérées en fonction de divers besoins , a déclaré la société .",1
"En volume , l' accent est déjà mis sur l' extérieur de la Finlande , puisque 60 % des produits du groupe sont fabriqués en Pologne et dans les pays baltes .",1
"Incap , dont le siège social est situé à Oulu , en Finlande , est un fabricant de contrats d'électronique avec quelque 750 employés en Finlande , en Estonie et en Inde .",1
Incap Contract Manufacturing est une filiale d'Incap Corporation de Finlande.,1
"Comprend les données sur les parts de société et de marque par catégorie , ainsi que les données sur les canaux de distribution .",1
Indigo et Somoncom sont au service de 377 000 abonnés et détiennent une part de marché d'environ 27 % en mai 2007 .,1
"industrie en Asie +ó Pakistan , Malaisie , Taïwan et Philippines Aujourd'hui , Global Research & Data Services va publier plusieurs analyses de marché sur les marchés du ciment en Asie .",1
Les services de gestion des investissements et de conseil en investissement sont le seul secteur d' activité de l' entreprise .,1
Les placements ne sont pas déclarés .,1
"Les investissements dans le développement de produits se sont élevés à 6,0 millions d' euros ( 8,8 millions de dollars ) .",1
"L' ISMS ne communique pas ses résultats financiers , a déclaré le quotidien .",1
"Il comprend également l' installation de nouveaux équipements , des services de formation et de démarrage , ainsi que le travail de service de la presse à chaussures livrée par Vaahto en 2001 .",1
Il a été convenu avec le conseil d'administration de la société qu'elle sera disponible dans un rôle consultatif .,1
"Il s' agit de la deuxième société estonienne de transformation de la viande par part de marché ( selon les données de 2008 d' AC Nielsen , 13 pour cent ) .",1
Il devrait être en ligne d'ici 2011 .,1
Ce n'est pas.,1
Il a été décidé que les commissaires aux comptes sont remboursés sur facture .,1
Il rendra compte des résultats de l'année entière le 22 août .,1
Sa capacité annuelle est d'environ 10 000 MW .,1
Sa part de marché est de 6 % selon les données 2008 d' AC Nielsen .,1
"Son portefeuille de produits comprend les moissonneuses , les transitaires , les têtes de récolte , ainsi que les grues et les chargeuses .",1
"Janis Arbidans , PDG de YIT Celtnieciba , a déclaré que l'entreprise se concentrait sur le marché du logement et du développement immobilier .",1
"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Ausage die M+Âglichkeit , die finale Version zu beeinflussen .",1
Les marchés communs seront ensuite étendus aux usines des pays baltes .,1
"Jon Risfelt a précédemment occupé des postes de direction opérationnels à Europolitan , Ericsson , SAS , les divisions cartes American Express et voyages , ainsi que Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) et Gambro Renal Products ( CEO ) .",1
"Kaleva Kustannus Oy ( business ID 0187274-0 ) a , selon son avis , acquis 4 458 000 actions d' Alma Media le 10 août 2009 .",1
Karppinen s' attend à ce que la tendance à la consolidation se poursuive sur le marché finlandais .,1
"Kaupthing prévoit que Stora Enso finnois-suédois fermera son moulin à Reisholz , en Allemagne .",1
Les actions de Kemira sont fermées à ( x20ac ) 16.66 ( 22US $ .71 ) .,1
"Kesko compte environ 2.000 magasins engagés dans des opérations en chaîne dans les pays nordiques et baltes , la Russie et la Biélorussie .",1
Kirsi Rantanen était auparavant directeur du développement pour HK Ruokatalo 's entreprise de volaille .,1
"Koduextra exploite une chaîne de détail de 11 magasins, contrôlés par le centre finlandais non alimentaire KY, Rukax OY et Scan-Tukka OY.",1
"La part de marché de Koff sur le volume du marché était de 23,4 % , celle de Karhu de 21,4 %.",1
"La division alimentaire de L+ñnnen Tehtaat a été réorganisée en deux unités stratégiques , Apetit Frozen Foods and Jams , et Apetit Fish .",1
Lemmink+ñinen a commencé la fabrication de feutre de toiture en 1920 et la production d'asphalte dans les années 1930.,1
"Comme tous les autres pipetteurs mécaniques de Biohit , Proline Plus est également marqué CE-IVD et est livré avec une garantie de 3 ans .",1
"LONDRES ( AFX ) - Intertek Group PLC , une société d'essais et d'inspection , a déclaré que sa division commerciale et électrique a acheté la société finlandaise Natlabs Oy à Etteplan Oyj pour 1,3 mln eur en espèces .",1
"Loudeye Corp. , en hausse $ 2,56 à $ 4,33 Nokia Corp. , en baisse 10 cents à $ 19,46 Nokia a accepté d'acheter le distributeur de musique numérique pour $ 60 millions .",1
( Un porte-parole a dit à WWD de s'attendre à un mélange 50-50 de vêtements et de décoration maison . ),1
"( ADP News ) - 28 nov. 2008 - Le fournisseur finlandais de solutions d' alimentation électrique Ehore Oyj ( OMX : EFO1V ) a annoncé aujourd'hui le lancement d' OPUS DC , le dernier système d' alimentation de sa gamme de produits OPUS .",2
( La somme d' acquisition n' a pas été divulguée ),1
"Luna a pris la cinquième place sur six-moins de 207 , un tir derrière l'Espagne Beatriz Recari et l'Allemagne Martina Eberl , tandis que le Gallois Becky Brewerton était l'arrivée britannique la plus classée , partageant la septième place sur trois-moins de 210 après le tournage 71 .",1
"Maggie Ramsey 's attente - et ceux de milliers de guides de l'Oregon et de Washington, pêcheurs et d'autres qui affluent à ses séminaires fréquents - est presque fini.",1
"Marathon a maintenant une participation de 4,6 pour cent dans PLX , il a dit , selon Bloomberg .",1
Les données de marché et les analyses sont tirées de la recherche primaire et secondaire .,1
"29 mai 2010 ( CompaniesandMarkets.com de Newstex ) -- Ce rapport fournit des données et des informations clés sur le marché finlandais de la viande , du poisson et de la volaille .",1
"Entre-temps , Alfa détient 25,1 % de MegaFon via Altimo , et 4,99 % de Turkcell via une participation de 18,5 % dans Cukurova Holding .",1
"Mercator utilisera le logiciel pour ses opérations logistiques , de détail et de gros en Slovénie et ses autres marchés en Europe du Sud-Est .",1
"Metsa-Botnia vendra 82,1 % de sa participation dans les sociétés uruguayennes et Metsaliitto -- 5,5 % .",1
"Metso Fondries Jyvaskyla Oy cessera la production sur cette ligne d'ici le 30 septembre 2008 , a déclaré la société .",1
Microsoft la semaine dernière a également émis le premier patch pour le système d'exploitation Windows 7 beta il avait publié des jours plus tôt .,1
Plus de 50 000 tonnes de mélange d'asphalte seront utilisées dans le contrat.,1
"M-real , qui fait partie du fabricant finlandais de papier Metsaliitto Group , devrait publier son rapport du deuxième trimestre vers 12h00 EET le 5 août 2010 .",1
"M-real Corporation Stock Exchange Release 27 août 2009 à 15h15 M-real a reçu le paiement en espèces de 190 millions d'EUR de Sappi M-real Corporation , une partie du groupe Mets+ñliitto , a cédé son activité Papiers graphiques à Sappi Limited à la fin de 2008 pour 750 millions d'EUR .",1
"N +1 Le groupe paiera 16 , 5 millions d' euros du prix de transaction à la clôture , et le montant restant en 2012 .",1
ND = Non divulgué .,1
Les négociations avec les représentants du personnel concernant le processus de restructuration ont maintenant pris fin .,1
Aucune des entreprises n'utilise actuellement de soja génétiquement modifié.,1
Neste Oil publiera ses résultats du troisième trimestre 2008 le vendredi 24 octobre 2008 vers 9 heures ( heure de l' Est ) .,1
Les nouveaux produits Novator sont censés être exportés.,1
"Niina Nenonen , le directeur actuel de Marimekko pour les vêtements , les sacs et les lignes d'accessoires , prendra ce rôle .",1
Aucun changement dans l'activité des médias n'a été observé en octobre par rapport à septembre .,1
Aucune décision n' a encore été prise concernant la vente des actions de trésorerie déjà émises ou existantes à YA Global .,1
Aucun détail financier n' était disponible .,1
Aucun détail financier n' a été révélé .,1
Aucune information financière n' a été fournie .,1
Aucun autre appareil ev3 n' a été impliqué dans cette action .,1
"Nordea Pankki Suomi Oyj , selon ce qui a été annoncé précédemment , a conclu des contrats à terme sur les actions d'Alma Media Corporation .",1
Le président du conseil d' administration de Nordea Hans Dalborg a informé le comité de nomination qu' il ne sera pas candidat à la réélection à l' Assemblée générale annuelle en 2011 .,1
Nordea était aussi la moins chère pour un couple dans sa trentaine avec dette .,1
"Nordstjernan fera l' offre dans environ un mois , en septembre 2007 .",1
Le nombre d'offres reçues pour ce contrat est de deux .,1
ANALYSE DE LA NAC :,1
Odell n' a pas contacté l' État de Finlande dans ce dossier .,1
